customer_key,customer_id,first_name,last_name,gender,date_of_birth,nationality,email,phone,eff_start_date,eff_end_date,is_current,created_at,updated_at
13600,CUS0012559,James,Morgan,M,1971-03-05,Australian,james.morgan@gmail.com,119-268-8683,2022-11-20,,1,2022-11-20 11:09:27,2022-11-20 11:09:27
13601,CUS0012560,Spencer,Carter,M,1979-05-14,Thai,spencer.carter@hotmail.com,762-071-0257,2022-04-14,,1,2022-04-14 19:30:24,2023-02-24 23:33:06
13602,CUS0012561,Richard,Butler,M,1964-02-29,Australian,richard.butler@hotmail.com,954-846-4316,2022-11-10,,1,2022-11-10 07:13:43,2024-12-22 19:12:07
13603,CUS0012562,Zachary,Shepherd,M,1970-06-05,Malaysian,zachary.shepherd@hotmail.com,478-262-5177,2022-03-18,,1,2022-03-18 22:25:24,2022-09-12 03:29:19
13604,CUS0012563,Joel,Benitez,M,1985-10-18,Indonesian,joel.benitez@yahoo.com,923-629-9229,2022-12-13,2024-04-07,0,2022-12-13 06:29:25,2024-04-07 21:51:48
13605,CUS0012563,Joel,Benitez,M,1985-10-18,Indonesian,joel62@gmail.com,033-779-5419,2024-04-08,,1,2024-04-08 08:59:53,2024-07-31 05:57:34
13606,CUS0012564,Scott,Fuller,M,1978-07-06,Australian,scott.fuller@yahoo.com,455-146-7857,2022-03-12,,1,2022-03-12 14:25:58,2022-03-12 14:25:58
13607,CUS0012565,Amanda,Rollins,F,2007-06-20,Emirati,amanda.rollins@gmail.com,609-174-0093,2021-06-30,,1,2021-06-30 05:21:30,2024-11-19 06:46:08
13608,CUS0012566,Haley,Rich,F,1974-11-02,Emirati,haley.rich@gmail.com,965-835-3010,2023-05-16,,1,2023-05-16 10:42:10,2025-10-18 06:10:31
13609,CUS0012567,Adam,Jordan,M,1974-11-09,Indonesian,adam.jordan@yahoo.com,533-011-4625,2021-06-17,,1,2021-06-17 20:35:43,2023-10-26 17:38:53
13610,CUS0012568,Eric,Strickland,M,1969-01-07,Australian,eric.strickland@yahoo.com,718-574-0753,2021-10-31,,1,2021-10-31 09:50:27,2023-01-02 00:03:30
13611,CUS0012569,Mary,Roberts,F,1952-04-12,British,mary.roberts@hotmail.com,950-600-9273,2022-08-18,,1,2022-08-18 19:21:57,2022-08-18 19:21:57
13612,CUS0012570,Aaron,Barnes,M,1951-08-22,Australian,aaron.barnes@hotmail.com,975-787-7462,2021-08-07,,1,2021-08-07 02:35:43,2021-08-07 02:35:43
13613,CUS0012571,Richard,Solis,M,1970-04-04,Australian,richard.solis@gmail.com,264-445-1939,2022-08-23,,1,2022-08-23 16:24:49,2024-10-05 05:38:37
13614,CUS0012572,Elizabeth,Miller,F,1993-04-18,Australian,elizabeth.miller@outlook.com,778-314-2860,2022-02-21,2024-02-17,0,2022-02-21 12:06:23,2024-02-17 15:57:54
13615,CUS0012572,Elizabeth,Miller,F,1993-04-18,Australian,elizabeth98@gmail.com,417-031-0728,2024-02-18,,1,2024-02-18 03:55:52,2024-02-18 03:55:52
13616,CUS0012573,Ashley,Arnold,F,1987-08-06,Emirati,ashley.arnold@yahoo.com,453-922-9899,2021-10-22,2022-08-31,0,2021-10-22 17:25:07,2022-08-31 16:21:51
13617,CUS0012573,Ashley,Arnold,F,1987-08-06,Emirati,ashley96@gmail.com,144-242-9100,2022-09-01,,1,2022-09-01 15:19:40,2022-09-01 15:19:40
13618,CUS0012574,Regina,Salinas,F,1976-09-20,Japanese,regina.salinas@yahoo.com,189-568-8044,2021-10-12,,1,2021-10-12 20:27:59,2022-12-22 13:36:59
13619,CUS0012575,Andrew,Moore,M,1986-03-22,Thai,andrew.moore@hotmail.com,870-573-4654,2022-05-08,,1,2022-05-08 22:55:51,2022-05-08 22:55:51
13620,CUS0012576,Michael,Anderson,M,1991-10-11,Indonesian,michael.anderson@gmail.com,134-122-3012,2021-08-14,,1,2021-08-14 12:15:59,2025-09-22 06:12:08
13621,CUS0012577,Nichole,Smith,F,1995-01-02,Malaysian,nichole.smith@hotmail.com,653-291-3224,2023-05-01,,1,2023-05-01 07:59:00,2023-08-10 06:06:40
13622,CUS0012578,Christina,Newman,F,1954-12-04,Indonesian,christina.newman@gmail.com,021-461-3288,2021-05-27,,1,2021-05-27 00:16:32,2021-10-27 04:04:45
13623,CUS0012579,Lynn,Sheppard,F,2002-01-10,Japanese,lynn.sheppard@hotmail.com,163-988-7221,2022-05-24,,1,2022-05-24 10:24:32,2022-05-24 10:24:32
13624,CUS0012580,Kathy,Chavez,F,1963-05-23,British,kathy.chavez@hotmail.com,151-614-2005,2021-10-09,,1,2021-10-09 18:14:56,2023-02-09 10:51:01
13625,CUS0012581,Patricia,Garza,F,1957-04-01,Singaporean,patricia.garza@outlook.com,075-897-0477,2023-04-22,,1,2023-04-22 21:00:27,2026-03-23 23:08:05
13626,CUS0012582,Ronald,Osborne,M,1950-08-25,Indonesian,ronald.osborne@yahoo.com,043-087-8610,2021-11-23,,1,2021-11-23 09:04:21,2022-02-16 16:01:11
13627,CUS0012583,Mike,Smith,M,1975-08-04,British,mike.smith@hotmail.com,587-499-1893,2021-07-12,,1,2021-07-12 13:09:50,2021-07-12 13:09:50
13628,CUS0012584,Sean,Green,M,1956-07-17,Emirati,sean.green@outlook.com,185-206-4458,2022-06-09,,1,2022-06-09 16:16:08,2023-05-01 11:56:50
13629,CUS0012585,Scott,Mendoza,M,1998-02-15,Japanese,scott.mendoza@yahoo.com,269-052-0191,2021-11-14,,1,2021-11-14 15:39:54,2025-05-18 07:44:56
13630,CUS0012586,Kaitlin,Wolfe,F,1960-06-08,Japanese,kaitlin.wolfe@hotmail.com,402-776-1282,2023-05-11,,1,2023-05-11 19:28:35,2024-12-27 19:23:00
13631,CUS0012587,Amanda,Thompson,F,1999-06-05,Thai,amanda.thompson@gmail.com,896-641-8080,2022-04-21,,1,2022-04-21 08:54:32,2023-10-18 18:37:04
13632,CUS0012588,Angie,Krause,F,1983-11-08,Indonesian,angie.krause@gmail.com,268-150-3596,2022-12-28,,1,2022-12-28 10:35:01,2022-12-28 10:35:01
13633,CUS0012589,Stephanie,Wolf,F,2000-01-03,Thai,stephanie.wolf@gmail.com,244-868-6584,2023-04-21,,1,2023-04-21 18:22:34,2024-09-06 15:13:51
13634,CUS0012590,Martin,Baird,M,1976-02-24,Emirati,martin.baird@outlook.com,279-827-3537,2021-10-11,,1,2021-10-11 18:06:02,2024-01-25 22:37:22
13635,CUS0012591,Donald,Copeland,M,1963-01-04,British,donald.copeland@yahoo.com,049-001-4360,2023-02-06,,1,2023-02-06 00:31:40,2023-02-06 00:31:40
13636,CUS0012592,William,Lee,M,1994-07-14,Singaporean,william.lee@outlook.com,157-873-3148,2022-06-04,,1,2022-06-04 13:17:06,2026-04-20 23:42:48
13637,CUS0012593,Elizabeth,Fox,F,1972-09-12,British,elizabeth.fox@yahoo.com,812-983-8146,2022-08-05,,1,2022-08-05 20:39:13,2022-08-05 20:39:13
13638,CUS0012594,Daniel,Zimmerman,M,1998-01-18,Emirati,daniel.zimmerman@gmail.com,158-618-1626,2021-12-03,,1,2021-12-03 16:32:12,2022-02-17 18:23:51
13639,CUS0012595,Shannon,Wright,F,1959-05-25,Singaporean,shannon.wright@yahoo.com,701-892-4579,2022-07-17,,1,2022-07-17 14:47:20,2026-04-12 20:31:37
13640,CUS0012596,Crystal,Adkins,F,2008-02-08,Indonesian,crystal.adkins@hotmail.com,852-718-3278,2022-02-07,,1,2022-02-07 20:06:44,2024-10-09 08:37:27
13641,CUS0012597,David,Johnson,M,2003-05-03,Singaporean,david.johnson@hotmail.com,376-288-8548,2022-11-11,,1,2022-11-11 20:57:42,2022-11-11 20:57:42
13642,CUS0012598,Kathryn,Dickerson,F,1966-05-31,Australian,kathryn.dickerson@outlook.com,029-296-5641,2022-06-24,,1,2022-06-24 23:03:14,2022-06-24 23:03:14
13643,CUS0012599,Dawn,Yoder,F,1969-05-14,British,dawn.yoder@hotmail.com,595-548-9568,2022-06-13,,1,2022-06-13 21:02:49,2022-06-13 21:02:49
13644,CUS0012600,Eric,Cooper,M,1964-04-16,Emirati,eric.cooper@outlook.com,811-392-0762,2021-07-06,,1,2021-07-06 22:46:29,2025-02-26 23:32:25
13645,CUS0012601,Christine,Clarke,F,1972-11-12,Japanese,christine.clarke@yahoo.com,261-896-5074,2022-05-28,,1,2022-05-28 20:26:45,2022-05-28 20:26:45
13646,CUS0012602,Catherine,French,F,1968-07-01,Singaporean,catherine.french@yahoo.com,866-461-7443,2022-12-10,,1,2022-12-10 13:14:24,2025-03-07 15:50:54
13647,CUS0012603,Tracey,Mcbride,F,1963-07-30,British,tracey.mcbride@hotmail.com,371-413-8536,2023-04-15,,1,2023-04-15 09:54:01,2023-04-15 09:54:01
13648,CUS0012604,Douglas,Watson,M,1973-09-17,British,douglas.watson@outlook.com,503-653-5654,2023-01-13,,1,2023-01-13 00:49:53,2024-04-30 21:42:16
13649,CUS0012605,Shelby,Hill,F,1965-02-07,Singaporean,shelby.hill@hotmail.com,443-354-9341,2023-05-10,,1,2023-05-10 21:55:38,2023-06-01 04:41:59
13650,CUS0012606,Courtney,Reed,F,1967-10-28,Indonesian,courtney.reed@gmail.com,945-183-7440,2021-09-29,,1,2021-09-29 15:01:09,2024-09-14 02:59:30
13651,CUS0012607,Eric,Scott,M,1981-02-11,Singaporean,eric.scott@hotmail.com,038-669-6494,2022-05-04,2023-09-29,0,2022-05-04 09:01:08,2023-09-29 11:41:17
13652,CUS0012607,Eric,Scott,M,1981-02-11,Singaporean,eric43@outlook.com,882-272-9740,2023-09-30,,1,2023-09-30 04:21:40,2024-05-28 07:42:52
13653,CUS0012608,Timothy,Graves,M,1953-09-20,Singaporean,timothy.graves@gmail.com,006-663-7691,2021-08-13,,1,2021-08-13 06:54:23,2021-08-13 06:54:23
13654,CUS0012609,Jacob,Sanders,M,1954-07-15,Malaysian,jacob.sanders@gmail.com,329-439-4757,2022-03-12,,1,2022-03-12 20:59:42,2025-05-29 10:30:34
13655,CUS0012610,Andrew,Acosta,M,1992-09-11,Malaysian,andrew.acosta@yahoo.com,814-299-7558,2021-06-30,,1,2021-06-30 13:38:03,2024-11-03 02:00:02
13656,CUS0012611,Christina,Gomez,F,1984-05-17,Malaysian,christina.gomez@hotmail.com,946-126-3542,2023-05-20,,1,2023-05-20 08:20:45,2023-05-20 08:20:45
13657,CUS0012612,Gerald,Taylor,M,1953-01-19,Australian,gerald.taylor@gmail.com,644-831-0742,2023-05-14,,1,2023-05-14 11:53:41,2023-05-14 11:53:41
13658,CUS0012613,Gabriel,Conner,M,1954-11-22,Malaysian,gabriel.conner@outlook.com,446-949-1804,2023-05-02,,1,2023-05-02 08:39:14,2023-05-02 08:39:14
13659,CUS0012614,Adam,Berry,M,1969-08-04,Indonesian,adam.berry@hotmail.com,150-721-9099,2021-07-13,,1,2021-07-13 21:35:37,2021-07-13 21:35:37
13660,CUS0012615,George,Dean,M,1989-01-15,Emirati,george.dean@outlook.com,358-794-4528,2022-06-28,,1,2022-06-28 02:48:44,2022-08-11 01:21:17
13661,CUS0012616,Ashley,Vincent,F,2001-12-02,Japanese,ashley.vincent@yahoo.com,547-322-9213,2023-04-28,,1,2023-04-28 06:00:38,2023-06-18 23:01:03
13662,CUS0012617,Kyle,Smith,M,1986-10-11,Indonesian,kyle.smith@yahoo.com,732-885-7364,2022-04-23,,1,2022-04-23 01:57:34,2025-09-16 01:05:18
13663,CUS0012618,Johnathan,Harrison,M,1965-02-05,Japanese,johnathan.harrison@outlook.com,025-147-3900,2022-07-13,2023-07-18,0,2022-07-13 09:38:24,2023-07-18 20:30:23
13664,CUS0012618,Johnathan,Harrison,M,1965-02-05,Japanese,johnathan91@yahoo.com,456-366-6101,2023-07-19,,1,2023-07-19 14:52:31,2023-07-19 14:52:31
13665,CUS0012619,Ashley,Ramirez,F,2003-04-12,Malaysian,ashley.ramirez@hotmail.com,791-613-2903,2023-02-04,,1,2023-02-04 11:33:30,2025-11-05 23:32:32
13666,CUS0012620,Daniel,Jordan,M,1953-09-07,Thai,daniel.jordan@yahoo.com,664-060-6032,2022-10-08,,1,2022-10-08 19:38:07,2022-10-08 19:38:07
13667,CUS0012621,Yolanda,Blanchard,F,1951-01-10,Japanese,yolanda.blanchard@outlook.com,050-424-2339,2023-03-17,,1,2023-03-17 20:39:19,2023-03-17 20:39:19
13668,CUS0012622,Victor,Gonzalez,M,1996-02-24,Malaysian,victor.gonzalez@hotmail.com,534-091-4087,2023-05-18,,1,2023-05-18 19:35:16,2023-07-30 01:20:58
13669,CUS0012623,Sandra,Walker,F,1974-08-14,British,sandra.walker@outlook.com,449-532-2557,2023-03-11,,1,2023-03-11 15:19:55,2025-06-30 05:37:19
13670,CUS0012624,Amber,Ramos,F,1967-11-09,Australian,amber.ramos@gmail.com,912-097-9648,2022-11-01,,1,2022-11-01 04:03:39,2022-11-01 04:03:39
13671,CUS0012625,Elijah,Lowe,M,2006-01-04,Malaysian,elijah.lowe@hotmail.com,151-226-2188,2021-08-21,,1,2021-08-21 09:29:04,2023-05-30 17:34:02
13672,CUS0012626,Tanya,Moses,F,1988-06-01,Thai,tanya.moses@hotmail.com,005-800-5727,2022-03-04,,1,2022-03-04 03:14:31,2026-05-01 07:47:53
13673,CUS0012627,Jamie,Wood,F,1966-08-03,Japanese,jamie.wood@gmail.com,974-418-0816,2022-06-15,,1,2022-06-15 08:40:58,2023-10-05 15:57:40
13674,CUS0012628,Kristin,Henry,F,1964-12-01,British,kristin.henry@gmail.com,711-125-6688,2022-04-11,,1,2022-04-11 08:01:50,2023-04-19 00:32:15
13675,CUS0012629,Tyler,Page,M,1976-04-13,Indonesian,tyler.page@gmail.com,575-636-9977,2021-07-04,,1,2021-07-04 13:55:50,2025-05-06 23:49:21
13676,CUS0012630,Rick,Roach,M,2001-06-15,Japanese,rick.roach@outlook.com,917-278-8141,2021-06-20,,1,2021-06-20 22:02:31,2022-11-17 03:06:37
13677,CUS0012631,Deborah,Lewis,F,1994-05-20,Malaysian,deborah.lewis@outlook.com,208-720-8670,2022-01-19,,1,2022-01-19 22:50:06,2024-01-14 01:33:48
13678,CUS0012632,Paul,Walker,M,1971-04-30,British,paul.walker@hotmail.com,237-346-3587,2021-09-14,,1,2021-09-14 04:00:37,2024-07-25 04:29:03
13679,CUS0012633,Phillip,Francis,M,2004-01-04,Emirati,phillip.francis@hotmail.com,407-234-1765,2022-03-31,,1,2022-03-31 18:06:35,2022-03-31 18:06:35
13680,CUS0012634,Leslie,Perry,F,1991-05-23,British,leslie.perry@yahoo.com,010-517-7362,2023-01-08,,1,2023-01-08 17:40:25,2024-11-30 02:07:21
13681,CUS0012635,Holly,Wilson,F,1971-11-09,Indonesian,holly.wilson@gmail.com,116-076-6890,2021-06-25,,1,2021-06-25 17:13:25,2026-01-22 00:49:45
13682,CUS0012636,David,Wilson,M,1957-02-08,Indonesian,david.wilson@yahoo.com,291-606-3268,2023-04-16,,1,2023-04-16 05:21:20,2025-11-04 18:48:22
13683,CUS0012637,Maria,Davis,F,1994-11-27,Thai,maria.davis@gmail.com,705-904-0320,2023-04-26,,1,2023-04-26 19:42:12,2023-04-29 06:13:25
13684,CUS0012638,Tracey,Bishop,F,2002-12-23,Emirati,tracey.bishop@gmail.com,215-106-6843,2022-01-24,,1,2022-01-24 18:41:28,2025-08-12 02:11:56
13685,CUS0012639,Paul,Nguyen,M,2004-09-28,Australian,paul.nguyen@yahoo.com,456-358-9532,2022-03-28,,1,2022-03-28 13:21:53,2022-03-28 13:21:53
13686,CUS0012640,Roger,Rodriguez,M,1966-08-22,Indonesian,roger.rodriguez@yahoo.com,886-522-4926,2022-08-13,,1,2022-08-13 23:03:17,2023-03-25 19:55:04
13687,CUS0012641,Edward,James,M,1979-04-04,Indonesian,edward.james@gmail.com,294-109-8331,2021-05-31,,1,2021-05-31 07:04:15,2021-05-31 07:04:15
13688,CUS0012642,Sean,Foster,M,1968-08-03,Singaporean,sean.foster@gmail.com,927-153-5410,2022-06-24,,1,2022-06-24 11:29:33,2025-06-13 14:21:30
13689,CUS0012643,Jacqueline,Jordan,F,2005-12-22,Singaporean,jacqueline.jordan@outlook.com,604-257-8049,2022-05-07,,1,2022-05-07 18:00:39,2022-05-07 18:00:39
13690,CUS0012644,Jessica,Johnson,F,2001-09-06,Malaysian,jessica.johnson@hotmail.com,424-144-8784,2022-05-21,,1,2022-05-21 06:38:17,2022-10-28 17:32:18
13691,CUS0012645,Elizabeth,Flowers,F,1983-08-26,Malaysian,elizabeth.flowers@outlook.com,572-527-5306,2022-07-15,,1,2022-07-15 18:28:40,2026-04-29 19:58:03
13692,CUS0012646,Amanda,Morse,F,1952-10-05,Thai,amanda.morse@yahoo.com,043-974-7589,2023-05-12,,1,2023-05-12 11:43:04,2023-05-12 11:43:04
13693,CUS0012647,Janet,Shields,F,1953-08-06,Singaporean,janet.shields@outlook.com,141-214-6182,2021-06-22,,1,2021-06-22 06:02:41,2021-06-22 06:02:41
13694,CUS0012648,Melvin,Gibson,M,2002-10-29,Indonesian,melvin.gibson@outlook.com,471-872-0344,2022-11-16,,1,2022-11-16 01:56:50,2022-11-16 01:56:50
13695,CUS0012649,Daniel,Parker,M,1998-05-02,Australian,daniel.parker@hotmail.com,869-607-2099,2022-11-01,2024-05-17,0,2022-11-01 13:09:29,2024-05-17 17:10:06
13696,CUS0012649,Daniel,Parker,M,1998-05-02,Australian,daniel52@outlook.com,307-488-1781,2024-05-18,,1,2024-05-18 23:41:29,2025-09-23 04:57:08
13697,CUS0012650,Elizabeth,Allen,F,1959-07-13,British,elizabeth.allen@yahoo.com,677-414-1309,2021-07-06,,1,2021-07-06 13:51:54,2023-02-22 08:44:18
13698,CUS0012651,Destiny,Moore,F,1988-05-26,British,destiny.moore@gmail.com,070-517-4004,2021-06-12,,1,2021-06-12 15:00:34,2021-06-12 15:00:34
13699,CUS0012652,Vanessa,Wilkins,F,2006-07-22,Japanese,vanessa.wilkins@yahoo.com,051-360-0235,2022-03-09,,1,2022-03-09 10:59:24,2022-03-09 10:59:24
13700,CUS0012653,Collin,Frederick,M,1962-10-31,Indonesian,collin.frederick@gmail.com,956-671-8834,2022-09-29,,1,2022-09-29 21:53:02,2022-09-29 21:53:02
13701,CUS0012654,David,Davis,M,1964-05-31,Indonesian,david.davis@gmail.com,041-818-6759,2022-05-21,,1,2022-05-21 21:14:56,2022-05-21 21:14:56
13702,CUS0012655,Lisa,Brown,F,1980-12-22,Indonesian,lisa.brown@hotmail.com,473-637-7639,2022-01-14,,1,2022-01-14 07:52:41,2022-01-14 07:52:41
13703,CUS0012656,Christopher,Turner,M,1952-08-30,Indonesian,christopher.turner@yahoo.com,835-069-3340,2022-08-03,,1,2022-08-03 17:54:56,2026-01-15 09:57:55
13704,CUS0012657,Jonathan,Edwards,M,1954-12-26,Thai,jonathan.edwards@gmail.com,110-947-4095,2023-03-26,,1,2023-03-26 04:30:23,2025-04-23 00:54:44
13705,CUS0012658,Amy,Richardson,F,1955-03-18,Malaysian,amy.richardson@yahoo.com,597-800-4912,2021-06-12,,1,2021-06-12 20:55:00,2023-01-13 05:46:19
13706,CUS0012659,Jimmy,Williamson,M,1964-06-19,Thai,jimmy.williamson@gmail.com,558-172-5066,2022-05-29,,1,2022-05-29 21:13:37,2023-02-04 15:37:24
13707,CUS0012660,Thomas,Compton,M,1952-05-01,Japanese,thomas.compton@yahoo.com,118-882-6308,2023-05-13,,1,2023-05-13 11:42:19,2023-12-29 08:34:21
13708,CUS0012661,Shelley,Cross,F,1992-06-15,Singaporean,shelley.cross@outlook.com,334-037-7398,2022-08-12,,1,2022-08-12 11:38:27,2025-10-16 11:52:19
13709,CUS0012662,Benjamin,Oneal,M,2004-07-01,Thai,benjamin.oneal@yahoo.com,583-802-0841,2023-05-01,,1,2023-05-01 19:34:34,2023-12-03 10:43:06
13710,CUS0012663,Megan,Perez,F,1958-02-06,Thai,megan.perez@hotmail.com,262-595-0688,2022-06-26,,1,2022-06-26 10:54:27,2024-08-26 09:29:03
13711,CUS0012664,Sheri,Nolan,F,1980-12-18,Singaporean,sheri.nolan@gmail.com,203-492-0609,2021-06-09,,1,2021-06-09 19:35:13,2022-06-27 01:31:33
13712,CUS0012665,Sarah,Fox,F,1986-10-26,Singaporean,sarah.fox@yahoo.com,723-814-6430,2021-06-02,,1,2021-06-02 06:33:18,2021-06-02 06:33:18
13713,CUS0012666,Mario,Jackson,M,1974-06-13,Japanese,mario.jackson@gmail.com,373-531-5294,2022-10-30,,1,2022-10-30 01:57:55,2026-05-02 03:37:57
13714,CUS0012667,Ryan,Heath,M,1989-10-27,Thai,ryan.heath@yahoo.com,715-461-2410,2022-10-26,,1,2022-10-26 17:40:10,2024-07-12 11:05:26
13715,CUS0012668,Karen,Jackson,F,1951-03-01,Indonesian,karen.jackson@outlook.com,999-020-7371,2022-11-17,,1,2022-11-17 05:48:30,2022-11-17 05:48:30
13716,CUS0012669,Sandra,Mack,F,1991-02-28,Australian,sandra.mack@yahoo.com,371-763-8333,2022-03-19,,1,2022-03-19 21:20:41,2022-03-19 21:20:41
13717,CUS0012670,Juan,Aguilar,M,2000-05-14,Indonesian,juan.aguilar@hotmail.com,429-180-6044,2022-08-17,,1,2022-08-17 05:25:33,2023-05-28 07:57:21
13718,CUS0012671,Susan,Hicks,F,2006-02-15,British,susan.hicks@gmail.com,259-564-0524,2021-12-07,,1,2021-12-07 02:51:45,2026-04-19 09:48:05
13719,CUS0012672,Kayla,Dixon,F,1952-09-08,Japanese,kayla.dixon@hotmail.com,174-063-3877,2023-04-11,,1,2023-04-11 16:26:29,2023-04-11 16:26:29
13720,CUS0012673,Abigail,Franco,F,1971-08-03,Emirati,abigail.franco@hotmail.com,132-157-2439,2021-09-11,,1,2021-09-11 17:31:10,2021-09-11 17:31:10
13721,CUS0012674,Sabrina,Morrison,F,1954-01-19,Emirati,sabrina.morrison@outlook.com,707-696-8515,2023-05-10,,1,2023-05-10 13:00:02,2023-05-10 13:00:02
13722,CUS0012675,Julia,Larsen,F,1989-03-20,Malaysian,julia.larsen@outlook.com,610-453-4106,2022-03-10,,1,2022-03-10 00:47:51,2022-07-07 12:14:04
13723,CUS0012676,Connie,Lindsey,F,1978-10-26,British,connie.lindsey@yahoo.com,777-006-1709,2021-11-30,,1,2021-11-30 09:24:06,2025-12-21 09:56:29
13724,CUS0012677,Kristina,Greene,F,1991-05-04,Indonesian,kristina.greene@yahoo.com,451-503-5088,2022-09-22,,1,2022-09-22 16:14:45,2023-12-18 08:33:30
13725,CUS0012678,Chelsea,Hawkins,F,1974-12-06,Australian,chelsea.hawkins@gmail.com,646-743-5480,2023-04-21,,1,2023-04-21 17:33:09,2023-04-21 17:33:09
13726,CUS0012679,Connor,Patel,M,1996-01-29,Thai,connor.patel@yahoo.com,416-354-7454,2022-11-01,2024-09-29,0,2022-11-01 11:05:16,2024-09-29 03:06:24
13727,CUS0012679,Connor,Patel,M,1996-01-29,Thai,connor53@gmail.com,260-271-7784,2024-09-30,,1,2024-09-30 19:00:28,2026-02-07 02:17:47
13728,CUS0012680,Patricia,Moore,F,1970-06-17,Japanese,patricia.moore@yahoo.com,964-034-7651,2023-03-06,,1,2023-03-06 14:15:22,2024-03-19 23:41:18
13729,CUS0012681,Ashley,Aguirre,F,2008-05-09,Malaysian,ashley.aguirre@gmail.com,606-380-9385,2021-07-12,,1,2021-07-12 22:47:51,2025-11-12 02:25:45
13730,CUS0012682,Phillip,Vargas,M,1992-04-25,Singaporean,phillip.vargas@outlook.com,209-969-7537,2022-10-17,,1,2022-10-17 13:47:59,2022-10-17 13:47:59
13731,CUS0012683,Alison,Curtis,F,2003-02-20,Japanese,alison.curtis@yahoo.com,016-465-1412,2022-01-08,,1,2022-01-08 20:55:22,2024-05-25 23:01:09
13732,CUS0012684,Suzanne,Ross,F,1988-03-19,Indonesian,suzanne.ross@gmail.com,082-804-7340,2021-07-04,,1,2021-07-04 10:13:47,2025-08-07 18:40:38
13733,CUS0012685,Christine,Peterson,F,1992-09-18,British,christine.peterson@gmail.com,321-008-0452,2022-05-19,,1,2022-05-19 14:30:40,2022-05-19 14:30:40
13734,CUS0012686,Jeffrey,Hernandez,M,1974-03-20,Indonesian,jeffrey.hernandez@hotmail.com,259-249-0889,2021-12-09,,1,2021-12-09 12:16:18,2022-10-31 16:43:34
13735,CUS0012687,Michelle,Pierce,F,1982-08-11,Japanese,michelle.pierce@hotmail.com,299-148-4538,2022-02-06,,1,2022-02-06 02:47:23,2026-05-12 11:30:30
13736,CUS0012688,Diana,Smith,F,2003-01-19,Indonesian,diana.smith@outlook.com,481-905-1769,2022-01-14,,1,2022-01-14 11:11:05,2022-01-14 11:11:05
13737,CUS0012689,Ruben,Mendoza,M,1987-06-19,Australian,ruben.mendoza@gmail.com,889-399-4498,2022-01-03,,1,2022-01-03 11:55:45,2022-01-03 11:55:45
13738,CUS0012690,Nichole,Baker,F,1968-02-13,Emirati,nichole.baker@gmail.com,241-794-2166,2021-08-19,2023-01-07,0,2021-08-19 02:28:50,2023-01-07 17:01:50
13739,CUS0012690,Nichole,Baker,F,1968-02-13,Emirati,nichole17@yahoo.com,531-046-2292,2023-01-08,,1,2023-01-08 22:17:47,2025-08-17 15:11:35
13740,CUS0012691,Donna,Dixon,F,1956-08-18,Singaporean,donna.dixon@yahoo.com,989-091-6382,2022-09-28,,1,2022-09-28 03:44:47,2022-09-28 03:44:47
13741,CUS0012692,Sabrina,Smith,F,1999-12-16,Malaysian,sabrina.smith@hotmail.com,278-573-6771,2022-05-03,2022-12-31,0,2022-05-03 14:28:27,2022-12-31 12:32:11
13742,CUS0012692,Sabrina,Smith,F,1999-12-16,Malaysian,sabrina59@hotmail.com,715-796-6995,2023-01-01,,1,2023-01-01 01:28:16,2023-01-01 01:28:16
13743,CUS0012693,Robert,Elliott,M,1960-11-13,British,robert.elliott@yahoo.com,070-043-8085,2022-03-08,,1,2022-03-08 13:54:59,2024-10-30 08:37:26
13744,CUS0012694,Shawn,Osborne,M,1972-08-03,Thai,shawn.osborne@outlook.com,728-296-5300,2022-04-07,,1,2022-04-07 10:46:01,2024-08-31 13:50:32
13745,CUS0012695,Bryan,Reyes,M,1984-10-07,British,bryan.reyes@outlook.com,832-216-5587,2023-04-14,,1,2023-04-14 03:04:17,2023-11-20 16:32:27
13746,CUS0012696,Elizabeth,Bauer,F,1963-08-11,Malaysian,elizabeth.bauer@outlook.com,870-882-6192,2022-02-27,,1,2022-02-27 05:25:31,2025-11-21 05:54:38
13747,CUS0012697,Antonio,Rogers,M,1991-04-16,Indonesian,antonio.rogers@gmail.com,590-118-0619,2022-10-22,,1,2022-10-22 23:13:09,2024-09-10 05:09:20
13748,CUS0012698,Austin,Hall,M,1962-03-18,British,austin.hall@outlook.com,317-296-6118,2022-06-02,,1,2022-06-02 06:15:38,2022-06-02 06:15:38
13749,CUS0012699,William,Forbes,M,1988-12-28,British,william.forbes@yahoo.com,880-782-0271,2022-02-23,,1,2022-02-23 23:33:27,2023-07-16 08:24:10
13750,CUS0012700,William,Tanner,M,1982-10-29,Indonesian,william.tanner@outlook.com,506-309-9265,2021-06-17,,1,2021-06-17 13:22:29,2022-06-01 12:36:01
13751,CUS0012701,Alexander,Day,M,1991-10-28,Malaysian,alexander.day@yahoo.com,175-711-0716,2022-01-19,,1,2022-01-19 06:13:35,2025-07-09 05:43:39
13752,CUS0012702,Sandy,Jackson,F,2006-03-26,Australian,sandy.jackson@gmail.com,567-684-5708,2023-03-10,,1,2023-03-10 23:42:04,2024-04-18 03:41:45
13753,CUS0012703,Allison,Hawkins,F,1951-02-16,Emirati,allison.hawkins@hotmail.com,811-930-9068,2022-07-03,,1,2022-07-03 01:32:51,2023-12-28 00:15:33
